trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,treatments
27,20686428,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['carboplatin', 'gefitinib', 'gefitinib 250 mg', 'paclitaxel']"
27,20723402,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,20855820,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Dasatinib', 'dasatinib', 'diuretics']"
27,20871262,Human PM,Exact,Different Variant,KRAS (G12C),,,,,Not Discussed,"['cisplatin', 'everolimus', 'everolimus 5 mg', 'gefitinib']"
27,20878103,Animal PM,Exact,Missing Variant,KRAS (G12C),,,,,Excludes,"['docetaxel', 'erlotinib']"
27,20921461,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,['monoclonal antibodies']
27,20953721,Not PM,,,,,,,,,[]
27,21122380,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,['erlotinib']
27,21150464,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,21163770,Human PM,Not Disease,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,21224376,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Sorafenib', 'sorafenib']"
27,21385341,Not PM,,,,,,,,,[]
27,21414214,Not PM,,,,,,,,,[]
27,21427728,Not PM,,,,,,,,,[]
27,21477882,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,21498916,Human PM,Not Disease,Missing Gene,KRAS (G12C),,,,,Not Discussed,[]
27,21544811,Not PM,,,,,,,,,[]
27,21592614,Not PM,,,,,,,,,[]
27,21666562,Not PM,,,,,,,,,[]
27,21782507,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['cetuximab', 'cisplatin', 'vinorelbine']"
27,21792012,Not PM,,,,,,,,,[]
27,21817902,Not PM,,,,,,,,,[]
27,21842425,Not PM,,,,,,,,,[]
27,21849857,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['anti-VEGF monoclonal antibody', 'anti-vegf monoclonal antibody']"
27,21943394,Not PM,,,,,,,,,[]
27,21949883,Not PM,,,,,,,,,[]
27,22005474,Not PM,,,,,,,,,[]
27,22028422,Not PM,,,,,,,,,[]
27,22154278,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,22177492,Not PM,,,,,,,,,[]
27,22180306,Not PM,,,,,,,,,[]
27,22247021,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,22267755,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,22302407,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,22319590,Not PM,,,,,,,,,[]
27,22340046,Not PM,,,,,,,,,[]
27,22520478,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,22541434,Not PM,,,,,,,,,[]
27,22569000,Not PM,,,,,,,,,[]
27,22586301,Not PM,,,,,,,,,[]
27,22593438,Not PM,,,,,,,,,[]
27,22666783,Not PM,,,,,,,,,[]
27,22712795,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['cetuximab', 'egfr tyrosine kinase inhibitors', 'erlotinib', 'gefitinib']"
27,22745105,Not PM,,,,,,,,,[]
27,22753918,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['dacomitinib', 'egfr inhibitor', 'epidermal growth factor receptor inhibitor', 'erlotinib']"
27,22770374,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['egfr tyrosine kinase inhibitor', 'erlotinib', 'gefitinib']"
27,22776234,Not PM,,,,,,,,,[]
27,22833420,Not PM,,,,,,,,,[]
27,22873530,Not PM,,,,,,,,,[]
27,22887466,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Pemetrexed', 'pemetrexed', 'platinum']"
27,22946753,Not PM,,,,,,,,,[]
27,22964644,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,22972589,Not PM,,,,,,,,,[]
27,22980976,Not PM,,,,,,,,,[]
27,22982650,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,['erlotinib']
27,23013295,Not PM,,,,,,,,,[]
27,23014527,Not PM,,,,,,,,,[]
27,23020132,Not PM,,,,,,,,,[]
27,23103072,Not PM,,,,,,,,,[]
27,23108567,Not PM,,,,,,,,,[]
27,23139712,Not PM,,,,,,,,,[]
27,23153658,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,['platinum']
27,23157826,Not PM,,,,,,,,,[]
27,23238036,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['carboplatin', 'vinorelbine']"
27,23302304,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,23313110,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,23352033,Not PM,,,,,,,,,[]
27,23373092,Not PM,,,,,,,,,[]
27,23423768,Not PM,,,,,,,,,[]
27,23455880,Human PM,Not Disease,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,23468851,Not PM,,,,,,,,,[]
27,23475955,Human PM,Exact,Missing Gene,KRAS (G12C),,,,,Not Discussed,[]
27,23496196,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['gemcitabine', 'platinum']"
27,23524403,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,23564819,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,['egfr tyrosine kinase inhibitors']
27,23565506,Animal PM,Exact,Different Variant,KRAS (G12C),,,,,Excludes,[]
27,23608109,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,['crizotinib']
27,23630215,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,23714228,Not PM,,,,,,,,,[]
27,23724098,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['egfr tyrosine kinase inhibitors', 'gemcitabine', 'pemetrexed', 'taxane']"
27,23733083,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['crizotinib', 'erlotinib', 'gefitinib']"
27,23756728,Not PM,,,,,,,,,[]
27,23769349,Not PM,,,,,,,,,[]
27,23787801,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,['platinum']
27,23790468,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['cetuximab', 'cisplatin', 'pemetrexed', 'vitamin supplementation']"
27,23797718,Not PM,,,,,,,,,[]
27,23835703,Human PM,Exact,Exact,KRAS (G12C),,,,,Matches,"['carboplatin', 'pemetrexed']"
27,23887294,Not PM,,,,,,,,,[]
27,23917487,Human PM,Exact,Different Variant,KRAS (G12C),,,,,Not Discussed,['panitumumab']
27,23930754,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,23950152,Not PM,,,,,,,,,[]
27,23975858,Not PM,,,,,,,,,[]
27,24039832,Not PM,,,,,,,,,[]
27,24045185,Animal PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,24055406,Not PM,,,,,,,,,[]
27,24063423,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Selumetinib', 'arry-142886', 'docetaxel', 'selumetinib']"
27,24071646,Animal PM,Exact,Missing Variant,KRAS (G12C),,,,,Excludes,"['Atorvastatin', 'Gefitinib', 'atorvastatin', 'gefitinib']"
27,24077454,Not PM,,,,,,,,,[]
27,24083589,Not PM,,,,,,,,,[]
27,24113009,Not PM,,,,,,,,,[]
27,24128714,Not PM,,,,,,,,,[]
27,24138715,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,24139215,Human PM,Not Disease,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,24193009,Not PM,,,,,,,,,[]
27,24200637,Not PM,,,,,,,,,[]
27,24213573,Not PM,,,,,,,,,[]
27,24314215,Not PM,,,,,,,,,[]
27,24316734,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,24331409,Not PM,,,,,,,,,[]
27,24374738,Not PM,,,,,,,,,[]
27,24389431,Not PM,,,,,,,,,[]
27,24406751,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Afatinib', 'Crizotinib', 'afatinib', 'angiogenesis inhibitors', 'crizotinib', 'docetaxel', 'nintedanib']"
27,24418728,Not PM,,,,,,,,,[]
27,24463346,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,['egfr tyrosine kinase inhibitor']
27,24466154,Not PM,,,,,,,,,[]
27,24509876,Not PM,,,,,,,,,[]
27,24519547,Not PM,,,,,,,,,[]
27,24533074,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,24566035,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,24594201,Not PM,,,,,,,,,[]
27,24642870,Not PM,,,,,,,,,[]
27,24648382,Not PM,,,,,,,,,[]
27,24694341,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,24715238,Human PM,Not Disease,Missing Variant,KRAS (G12C),,,,,Excludes,[]
27,24768329,Human PM,More Specific,Exact,KRAS (G12C),,,,,Not Discussed,['platinum']
27,24852868,Not PM,,,,,,,,,[]
27,24857124,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['afatinib', 'crizotinib', 'erlotinib', 'gefitinib']"
27,24863005,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,24888607,Not PM,,,,,,,,,[]
27,24913807,Not PM,,,,,,,,,[]
27,24952473,Not PM,,,,,,,,,[]
27,24978188,Not PM,,,,,,,,,[]
27,24990403,Not PM,,,,,,,,,[]
27,24994038,Not PM,,,,,,,,,[]
27,25081383,Not PM,,,,,,,,,[]
27,25122432,Human PM,More Specific,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,25122437,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['bevacizumab', 'erlotinib']"
27,25157335,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,25158139,Not PM,,,,,,,,,[]
27,25170638,Human PM,More Specific,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,25173530,Not PM,,,,,,,,,[]
27,25222473,Not PM,,,,,,,,,[]
27,25257766,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['docetaxel', 'erlotinib', 'selumetinib', 'trametinib']"
27,25285888,Not PM,,,,,,,,,[]
27,25313136,Human PM,More General,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,25339352,Animal PM,Exact,Different Variant,KRAS (G12C),,,,,Excludes,['cisplatin']
27,25342139,Animal PM,Exact,Missing Variant,KRAS (G12C),,,,,Excludes,"['byl719', 'selumetinib']"
27,25415430,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,25450481,Not PM,,,,,,,,,[]
27,25466244,Animal PM,Exact,Missing Variant,KRAS (G12C),,,,,Excludes,['erlotinib']
27,25557167,Not PM,,,,,,,,,[]
27,25561229,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,['erlotinib']
27,25611236,Human PM,More Specific,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,25637496,Not PM,,,,,,,,,[]
27,25663066,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,25667274,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['erlotinib', 'lapatinib', 'selumetinib', 'sunitinib']"
27,25674197,Not PM,,,,,,,,,[]
27,25676841,Not PM,,,,,,,,,[]
27,25695162,Not PM,,,,,,,,,[]
27,25702091,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['erlotinib', 'gefitinib', 'statin', 'statins']"
27,25704901,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,25705018,Not PM,,,,,,,,,[]
27,25724526,Not PM,,,,,,,,,[]
27,25902737,Not PM,,,,,,,,,[]
27,25944484,Not PM,,,,,,,,,[]
27,26077004,Not PM,,,,,,,,,[]
27,26094080,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Cisplatin', 'Panitumumab', 'Pemetrexed', 'cisplatin', 'panitumumab', 'pemetrexed']"
27,26108998,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,26113043,Not PM,,,,,,,,,[]
27,26125448,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,"['Selumetinib', 'arry-142886', 'azd6244', 'docetaxel', 'selumetinib']"
27,26130327,Animal PM,Exact,Missing Variant,KRAS (G12C),,,,,Excludes,"['5-Fluorouracil', '5-fluorouracil']"
27,26134224,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,26177347,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,26315966,Not PM,,,,,,,,,[]
27,26331885,Not PM,,,,,,,,,[]
27,26350141,Not PM,,,,,,,,,[]
27,26353932,Animal PM,Exact,Exact,KRAS (G12C),,,,,Excludes,['cisplatin']
27,26358312,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,26371146,Human PM,More General,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,26415993,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,"['bevacizumab', 'gemcitabine', 'pemetrexed', 'platinum', 'taxane', 'taxanes']"
27,26416458,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,['platinum']
27,26432508,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Abemaciclib', 'Erlotinib', 'Platinum', 'abemaciclib', 'erlotinib', 'platinum']"
27,26471290,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['bevacizumab', 'platinum']"
27,26483334,Not PM,,,,,,,,,[]
27,26526121,Animal PM,More Specific,Missing Variant,KRAS (G12C),,,,,Excludes,[]
27,26567140,Animal PM,Exact,Different Variant,KRAS (G12C),,,,,Excludes,[]
27,26573509,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['docetaxel', 'erlotinib']"
27,26578706,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,26616848,Human PM,Exact,Exact,KRAS (G12C),,,,,Matches,[]
27,26655175,Not PM,,,,,,,,,[]
27,26665187,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,['platinum']
27,26667343,Human PM,More General,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,26676756,Not PM,,,,,,,,,[]
27,26697198,Human PM,Not Disease,Missing Gene,KRAS (G12C),,,,,Not Discussed,[]
27,26707566,Not PM,,,,,,,,,[]
27,26709782,Human PM,Not Disease,Missing Gene,KRAS (G12C),,,,,Not Discussed,[]
27,26712101,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,['crizotinib']
27,26714748,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,26723875,Animal PM,Exact,Missing Variant,KRAS (G12C),,,,,Excludes,"['AUY922', 'gsk1120212', 'trametinib']"
27,26728409,Animal PM,Exact,Missing Variant,KRAS (G12C),,,,,Excludes,"['Palbociclib', 'Trametinib', 'mek inhibitor', 'palbociclib', 'pd0332991', 'trametinib']"
27,26739882,Not PM,,,,,,,,,[]
27,26740498,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,['platinum']
27,26775593,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,26781438,Not PM,,,,,,,,,[]
27,26782702,Not PM,,,,,,,,,[]
27,26789109,Not PM,,,,,,,,,[]
27,26840022,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,26841430,Not PM,,,,,,,,,[]
27,26842788,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,['platinum']
27,26893067,Human PM,More General,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,26893312,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['selumetinib', 'trametinib']"
27,26899324,Human PM,Not Disease,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,26909577,Not PM,,,,,,,,,[]
27,26916897,Not PM,,,,,,,,,[]
27,26929424,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Abemaciclib', 'abemaciclib']"
27,26951837,Not PM,,,,,,,,,[]
27,26960398,Not PM,,,,,,,,,[]
27,26977001,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,"['docetaxel', 'pemetrexed']"
27,26999478,Not PM,,,,,,,,,[]
27,27008036,Not PM,,,,,,,,,[]
27,27048951,Not PM,,,,,,,,,[]
27,27055085,Not PM,,,,,,,,,[]
27,27068338,Not PM,,,,,,,,,[]
27,27100819,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['selumetinib', 'trametinib']"
27,27121230,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['bkm120', 'gefitinib']"
27,27133754,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,27195433,Not PM,,,,,,,,,[]
27,27215453,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,27245608,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,27274057,Not PM,,,,,,,,,[]
27,27283493,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,"['bez235', 'bkm120']"
27,27312529,Human PM,Not Disease,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,27323821,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,27329432,Not PM,,,,,,,,,[]
27,27336603,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,27338794,Human PM,More General,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['combinations', 'mek inhibitor', 'trametinib']"
27,27358379,Human PM,Not Disease,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,27463838,Animal PM,More General,Missing Variant,KRAS (G12C),,,,,Excludes,['fasudil']
27,27467210,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Selumetinib', 'docetaxel', 'selumetinib']"
27,27544536,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['crizotinib', 'pemetrexed']"
27,27597976,Not PM,,,,,,,,,[]
27,27606136,Not PM,,,,,,,,,[]
27,27634912,Not PM,,,,,,,,,[]
27,27637917,Not PM,,,,,,,,,[]
27,27672042,Not PM,,,,,,,,,[]
27,27688730,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['gefitinib', 'interferon']"
27,27734183,Not PM,,,,,,,,,[]
27,27771610,Not PM,,,,,,,,,[]
27,27782316,Not PM,,,,,,,,,[]
27,27791985,Not PM,,,,,,,,,[]
27,27807303,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,27876675,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Docetaxel', 'Pemetrexed', 'Trametinib', 'docetaxel', 'pemetrexed']"
27,27877053,Animal PM,More Specific,Missing Variant,KRAS (G12C),,,,,Excludes,"['gefitinib', 'sorafenib', 'vorinostat']"
27,27912827,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,27998182,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,28007627,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['afatinib', 'crizotinib', 'erlotinib', 'osimertinib']"
27,28018973,Not PM,,,,,,,,,[]
27,28043144,Not PM,,,,,,,,,[]
27,28043153,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Erlotinib', 'Gefitinib']"
27,28045471,Not PM,,,,,,,,,[]
27,28051122,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,28088512,Not PM,,,,,,,,,[]
27,28109399,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,28135039,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,28150169,Human PM,Exact,Different Variant,KRAS (G12C),,,,,Not Discussed,[]
27,28152508,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,28177873,Not PM,,,,,,,,,[]
27,28203297,Human PM,Exact,Missing Gene,KRAS (G12C),,,,,Not Discussed,[]
27,28332047,Not PM,,,,,,,,,[]
27,28352666,Not PM,,,,,,,,,[]
27,28353981,Not PM,,,,,,,,,[]
27,28368426,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,['topoisomerase inhibitors']
27,28407465,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,"['gemcitabine', 'pemetrexed']"
27,28414306,Animal PM,Exact,Missing Variant,KRAS (G12C),,,,,Excludes,"['ras inhibitor', 'rocaglamide']"
27,28433077,Not PM,,,,,,,,,[]
27,28490719,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,28525386,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,['docetaxel']
27,28539465,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,28565936,Human PM,Exact,Missing Gene,KRAS (G12C),,,,,Not Discussed,[]
27,28601386,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Crizotinib', 'crizotinib']"
27,28655252,Not PM,,,,,,,,,[]
27,28674184,Not PM,,,,,,,,,[]
27,28675058,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Selumetinib', 'docetaxel', 'selumetinib']"
27,28679377,Animal PM,Exact,Different Variant,KRAS (G12C),,,,,Excludes,[]
27,28710768,Animal PM,Exact,Missing Variant,KRAS (G12C),,,,,Excludes,"['Panobinostat', 'gefitinib', 'histone deacetylase inhibitor', 'panobinostat']"
27,28718367,Human PM,Exact,Missing Gene,KRAS (G12C),,,,,Not Discussed,[]
27,28762849,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Carboplatin', 'Panitumumab', 'Pemetrexed', 'carboplatin', 'panitumumab', 'pemetrexed']"
27,28769318,Not PM,,,,,,,,,[]
27,28781083,Not PM,,,,,,,,,[]
27,28781124,Human PM,More General,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,28866094,Animal PM,Exact,Missing Gene,KRAS (G12C),,,,,Excludes,"['palbociclib', 'selumetinib']"
27,28881674,Human PM,Not Disease,Missing Gene,KRAS (G12C),,,,,Not Discussed,[]
27,28884744,Not PM,,,,,,,,,[]
27,28920255,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['cisplatin', 'docetaxel', 'gemcitabine', 'nimotuzumab']"
27,28924640,Not PM,,,,,,,,,[]
27,28938614,Animal PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['Phenformin', 'mek inhibitor', 'phenformin', 'selumetinib']"
27,28961841,Not PM,,,,,,,,,[]
27,29081842,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,29089357,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['pemetrexed', 'platinum']"
27,29112949,Human PM,Exact,Missing Gene,KRAS (G12C),,,,,Not Discussed,[]
27,29123407,Human PM,Not Disease,Missing Gene,KRAS (G12C),,,,,Not Discussed,[]
27,29163686,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,['platinum']
27,29195116,Not PM,,,,,,,,,[]
27,29261000,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['anti-angiogenic agents', 'apatinib', 'docetaxel', 'irinotecan', 'nab-paclitaxel', 'oxaliplatin', 'paclitaxel']"
27,29261009,Not PM,,,,,,,,,[]
27,29290777,Not PM,,,,,,,,,[]
27,29316436,Animal PM,Exact,Missing Variant,KRAS (G12C),,,,,Excludes,[]
27,29343688,Human PM,Exact,Different Variant,KRAS (G12C),,,,,Not Discussed,"['Sorafenib', 'sorafenib']"
27,29382263,Not PM,,,,,,,,,[]
27,29413049,Human PM,Exact,Missing Gene,KRAS (G12C),,,,,Not Discussed,[]
27,29429471,Not PM,,,,,,,,,[]
27,29440633,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,['cisplatin']
27,29455666,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,29460925,Not PM,,,,,,,,,[]
27,29464099,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,29484842,Not PM,,,,,,,,,[]
27,29489023,Human PM,More Specific,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,29496255,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,"['docetaxel', 'erlotinib', 'pemetrexed', 'tivantinib']"
27,29526181,Human PM,Exact,Missing Gene,KRAS (G12C),,,,,Not Discussed,[]
27,29530732,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,29573027,Not PM,,,,,,,,,[]
27,29604399,Not PM,,,,,,,,,[]
27,29673125,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,29707333,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,29723602,Not PM,,,,,,,,,[]
27,29748019,Human PM,More Specific,Exact,KRAS (G12C),,,,,Not Discussed,['erlotinib']
27,29760531,Not PM,,,,,,,,,[]
27,29764594,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,29789021,Human PM,Exact,Missing Gene,KRAS (G12C),,,,,Not Discussed,[]
27,29844447,Animal PM,More Specific,Exact,KRAS (G12C),,,,,Excludes,"['HHT', 'Homoharringtonine', 'homoharringtonine', 'narciclasine', 'translation inhibitor']"
27,29851214,Human PM,Not Disease,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,29862231,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,29894909,Human PM,Exact,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,29906244,Animal PM,Exact,Different Variant,KRAS (G12C),,,,,Not Discussed,[]
27,29945997,Animal PM,More General,Exact,KRAS (G12C),,,,,Excludes,"['mek inhibitor', 'selumetinib']"
27,30048458,Not PM,,,,,,,,,[]
27,30060526,Not PM,,,,,,,,,[]
27,30111871,Not PM,,,,,,,,,[]
27,3014875,Human PM,Exact,Missing Gene,KRAS (G12C),,,,,Not Discussed,[]
27,30223391,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,30256005,Not PM,,,,,,,,,[]
27,30258528,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Excludes,[]
27,30261145,Human PM,Not Disease,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,30268480,Human PM,Exact,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
27,30282811,Human PM,More General,Exact,KRAS (G12C),,,,,Not Discussed,[]
27,30286473,Human PM,Not Disease,Missing Variant,KRAS (G12C),,,,,Not Discussed,[]
