trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc
36,NCT00006424,Not PM,,,,,,,,
36,NCT00006760,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00011505,Not PM,,,,,,,,
36,NCT00013546,Not PM,,,,,,,,
36,NCT00013689,Not PM,,,,,,,,
36,NCT00017095,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00019929,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00024258,Not PM,,,,,,,,
36,NCT00024284,Not PM,,,,,,,,
36,NCT00028197,Not PM,,,,,,,,
36,NCT00028587,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT00029003,Not PM,,,,,,,,
36,NCT00030953,Not PM,,,,,,,,
36,NCT00034073,Not PM,,,,,,,,
36,NCT00034242,Not PM,,,,,,,,
36,NCT00034398,Not PM,,,,,,,,
36,NCT00051337,Not PM,,,,,,,,
36,NCT00053950,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00056199,Not PM,,,,,,,,
36,NCT00056706,Not PM,,,,,,,,
36,NCT00058721,Not PM,,,,,,,,
36,NCT00065403,Not PM,,,,,,,,
36,NCT00068146,Not PM,,,,,,,,
36,NCT00076713,Not PM,,,,,,,,
36,NCT00083135,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00086658,Not PM,,,,,,,,
36,NCT00093353,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00097370,Not PM,,,,,,,,
36,NCT00099762,Not PM,,,,,,,,
36,NCT00100802,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00106756,Not PM,,,,,,,,
36,NCT00106977,Not PM,,,,,,,,
36,NCT00124657,Not PM,,,,,,,,
36,NCT00126581,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT00148109,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT00154960,Not PM,,,,,,,,
36,NCT00167635,Not PM,,,,,,,,
36,NCT00171548,Not PM,,,,,,,,
36,NCT00172263,Not PM,,,,,,,,
36,NCT00173147,Not PM,,,,,,,,
36,NCT00173693,Not PM,,,,,,,,
36,NCT00174161,Not PM,,,,,,,,
36,NCT00180778,Not PM,,,,,,,,
36,NCT00182208,Not PM,,,,,,,,
36,NCT00190086,Not PM,,,,,,,,
36,NCT00217412,Not PM,,,,,,,,
36,NCT00271635,Not PM,,,,,,,,
36,NCT00288938,Not PM,,,,,,,,
36,NCT00304070,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00305656,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00335556,Not PM,,,,,,,,
36,NCT00364780,Not PM,,,,,,,,
36,NCT00375804,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00393029,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00398047,Not PM,,,,,,,,
36,NCT00401908,Not PM,,,,,,,,
36,NCT00406445,Human PM,Exact,Exact,TP53,,,,,Excludes
36,NCT00425607,Not PM,,,,,,,,
36,NCT00456365,Not PM,,,,,,,,
36,NCT00465985,Not PM,,,,,,,,
36,NCT00478712,Not PM,,,,,,,,
36,NCT00479115,Not PM,,,,,,,,
36,NCT00486603,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT00496795,Not PM,,,,,,,,
36,NCT00505011,Not PM,,,,,,,,
36,NCT00532272,Not PM,,,,,,,,
36,NCT00539617,Not PM,,,,,,,,
36,NCT00544414,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00579527,Not PM,,,,,,,,
36,NCT00579683,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT00580021,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT00580385,Not PM,,,,,,,,
36,NCT00588263,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT00593411,Not PM,,,,,,,,
36,NCT00597532,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00598845,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00607373,Not PM,,,,,,,,
36,NCT00692640,Not PM,,,,,,,,
36,NCT00700414,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00716014,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT00721864,Not PM,,,,,,,,
36,NCT00824278,Not PM,,,,,,,,
36,NCT00841568,Not PM,,,,,,,,
36,NCT00861120,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT00897143,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00898755,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT00904579,Not PM,,,,,,,,
36,NCT00914914,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT00924196,Not PM,,,,,,,,
36,NCT00924339,Not PM,,,,,,,,
36,NCT00986674,Not PM,,,,,,,,
36,NCT00991146,Not PM,,,,,,,,
36,NCT01004523,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT01010230,Not PM,,,,,,,,
36,NCT01024413,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT01027416,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT01046825,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT01052740,Not PM,,,,,,,,
36,NCT01062100,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT01068587,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT01082315,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT01104649,Not PM,,,,,,,,
36,NCT01134666,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT01138085,Not PM,,,,,,,,
36,NCT01141686,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT01143454,Not PM,,,,,,,,
36,NCT01145040,Not PM,,,,,,,,
36,NCT01164995,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT01192048,Not PM,,,,,,,,
36,NCT01221168,Not PM,,,,,,,,
36,NCT01231919,Not PM,,,,,,,,
36,NCT01245010,Not PM,,,,,,,,
36,NCT01247480,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT01302860,Not PM,,,,,,,,
36,NCT01335282,Not PM,,,,,,,,
36,NCT01336400,Not PM,,,,,,,,
36,NCT01344837,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT01350908,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT01357161,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT01363232,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT01386502,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT01387971,Not PM,,,,,,,,
36,NCT01443468,Human PM,Exact,Exact,TP53,,,,,Matches
36,NCT01445327,Not PM,,,,,,,,
36,NCT01464086,Human PM,Exact,Exact,TP53,,,,,Matches
36,NCT01487265,Not PM,,,,,,,,
36,NCT01500889,Not PM,,,,,,,,
36,NCT01532011,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT01560663,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT01659021,Not PM,,,,,,,,
36,NCT01662739,Not PM,,,,,,,,
36,NCT01664000,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT01687400,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT01688973,Not PM,,,,,,,,
36,NCT01737255,Human PM,Exact,Exact,TP53,,,,,Excludes
36,NCT01743131,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT01755897,Not PM,,,,,,,,
36,NCT01757899,Not PM,,,,,,,,
36,NCT01793168,Not PM,,,,,,,,
36,NCT01806649,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT01807468,Not PM,,,,,,,,
36,NCT01838577,Not PM,,,,,,,,
36,NCT01854333,Not PM,,,,,,,,
36,NCT01864759,Not PM,,,,,,,,
36,NCT01898494,Not PM,,,,,,,,
36,NCT01899391,Not PM,,,,,,,,
36,NCT01962103,Not PM,,,,,,,,
36,NCT01970930,Not PM,,,,,,,,
36,NCT01981525,Human PM,Exact,Exact,TP53,,,,,Excludes
36,NCT01983098,Not PM,,,,,,,,
36,NCT02000167,Not PM,,,,,,,,
36,NCT02007928,Not PM,,,,,,,,
36,NCT02042989,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT02045602,Not PM,,,,,,,,
36,NCT02066220,Not PM,,,,,,,,
36,NCT02087176,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT02089737,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT02123199,Not PM,,,,,,,,
36,NCT02140723,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT02162953,Not PM,,,,,,,,
36,NCT02171286,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT02264613,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT02289326,Human PM,More General,Exact,TP53,,,,,Matches
36,NCT02302742,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT02304458,Not PM,,,,,,,,
36,NCT02309567,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT02320383,Not PM,,,,,,,,
36,NCT02324062,Human PM,Exact,Exact,TP53,,,,,Matches
36,NCT02326714,Not PM,,,,,,,,
36,NCT02338479,Not PM,,,,,,,,
36,NCT02354547,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT02429063,Not PM,,,,,,,,
36,NCT02432963,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT02438722,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT02448329,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT02464202,Not PM,,,,,,,,
36,NCT02473445,Not PM,,,,,,,,
36,NCT02487563,Not PM,,,,,,,,
36,NCT02535806,Not PM,,,,,,,,
36,NCT02589496,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT02589522,Not PM,,,,,,,,
36,NCT02593019,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT02599324,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT02606812,Not PM,,,,,,,,
36,NCT02608346,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT02612285,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT02619565,Not PM,,,,,,,,
36,NCT02625168,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT02634931,Not PM,,,,,,,,
36,NCT02635789,Not PM,,,,,,,,
36,NCT02640209,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT02653196,Not PM,,,,,,,,
36,NCT02664389,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT02688907,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT02709889,Not PM,,,,,,,,
36,NCT02741440,Not PM,,,,,,,,
36,NCT02781480,Not PM,,,,,,,,
36,NCT02827617,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT02851004,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT02865694,Not PM,,,,,,,,
36,NCT02880293,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT02909972,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT02912325,Not PM,,,,,,,,
36,NCT02914990,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT02935907,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT02942264,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT02950987,Human PM,Exact,Exact,TP53,,,,,Matches
36,NCT02958397,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT02959398,Not PM,,,,,,,,
36,NCT02980380,Not PM,,,,,,,,
36,NCT02982941,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT02991105,Not PM,,,,,,,,
36,NCT03015376,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03018093,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03029728,Not PM,,,,,,,,
36,NCT03030404,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03031730,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03050268,Human PM,Exact,Missing Gene,TP53,,,,,Matches
36,NCT03056937,Not PM,,,,,,,,
36,NCT03058588,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT03076021,Not PM,,,,,,,,
36,NCT03091088,Not PM,,,,,,,,
36,NCT03094793,Not PM,,,,,,,,
36,NCT03113487,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03115164,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03126916,Not PM,,,,,,,,
36,NCT03128879,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03149679,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03152656,Not PM,,,,,,,,
36,NCT03169296,Not PM,,,,,,,,
36,NCT03173612,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03176836,Human PM,Exact,Exact,TP53,,,,,Matches
36,NCT03178032,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT03198897,Not PM,,,,,,,,
36,NCT03214978,Not PM,,,,,,,,
36,NCT03220035,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT03232619,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03261947,Not PM,,,,,,,,
36,NCT03262987,Not PM,,,,,,,,
36,NCT03268382,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03276195,Not PM,,,,,,,,
36,NCT03276455,Not PM,,,,,,,,
36,NCT03342144,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT03375437,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03383380,Not PM,,,,,,,,
36,NCT03383575,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03399487,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT03404193,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT03406715,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03414970,Not PM,,,,,,,,
36,NCT03416322,Not PM,,,,,,,,
36,NCT03447431,Not PM,,,,,,,,
36,NCT03449381,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03452774,Not PM,,,,,,,,
36,NCT03457220,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03466034,Not PM,,,,,,,,
36,NCT03466320,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT03467308,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT03545035,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03566485,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03568630,Not PM,,,,,,,,
36,NCT03581292,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03593993,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03615105,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03638765,Not PM,,,,,,,,
36,NCT03641313,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT03645200,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03645798,Not PM,,,,,,,,
36,NCT03654716,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03665675,Not PM,,,,,,,,
36,NCT03670927,Not PM,,,,,,,,
36,NCT03710512,Not PM,,,,,,,,
36,NCT03714334,Not PM,,,,,,,,
36,NCT03714958,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03719924,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03725436,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03738800,Not PM,,,,,,,,
36,NCT03739827,Not PM,,,,,,,,
36,NCT03742011,Not PM,,,,,,,,
36,NCT03745716,Not PM,,,,,,,,
36,NCT03756831,Not PM,,,,,,,,
36,NCT03767023,Not PM,,,,,,,,
36,NCT03771222,Human PM,Not Disease,Exact,TP53,,,,,Matches
36,NCT03789175,Human PM,Exact,Exact,TP53,,,,,Excludes
36,NCT03805919,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT03806075,Not PM,,,,,,,,
36,NCT03829319,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT03834961,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03844815,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT03853369,Not PM,,,,,,,,
36,NCT03855371,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03875820,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT03878719,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03894852,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03911128,Not PM,,,,,,,,
36,NCT03913026,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT03919071,Human PM,Not Disease,Missing Gene,TP53,,,,,Matches
36,NCT03927599,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03931291,Human PM,Not Disease,Exact,TP53,,,,,Excludes
36,NCT03932643,Human PM,Not Disease,Missing Gene,TP53,,,,,Excludes
36,NCT03933358,Not PM,,,,,,,,
36,NCT03938012,Human PM,Not Disease,Exact,TP53,,,,,Excludes
37,NCT00001766,Not PM,,,,,,,,
37,NCT00001965,Not PM,,,,,,,,
37,NCT00002205,Not PM,,,,,,,,
37,NCT00002405,Not PM,,,,,,,,
37,NCT00002790,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT00003056,Not PM,,,,,,,,
37,NCT00004258,Not PM,,,,,,,,
37,NCT00005201,Not PM,,,,,,,,
37,NCT00005262,Not PM,,,,,,,,
37,NCT00006222,Not PM,,,,,,,,
37,NCT00006393,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT00010283,Not PM,,,,,,,,
37,NCT00022113,Not PM,,,,,,,,
37,NCT00028080,Not PM,,,,,,,,
37,NCT00038818,Not PM,,,,,,,,
37,NCT00041431,Not PM,,,,,,,,
37,NCT00046397,Not PM,,,,,,,,
37,NCT00046618,Human PM,Exact,Missing Gene,LMNA,,,,,Matches
37,NCT00048789,Not PM,,,,,,,,
37,NCT00082446,Not PM,,,,,,,,
37,NCT00082875,Not PM,,,,,,,,
37,NCT00094393,Human PM,Not Disease,Exact,LMNA,,,,,Matches
37,NCT00094458,Not PM,,,,,,,,
37,NCT00116636,Not PM,,,,,,,,
37,NCT00142363,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT00189904,Not PM,,,,,,,,
37,NCT00201799,Not PM,,,,,,,,
37,NCT00208806,Not PM,,,,,,,,
37,NCT00244712,Not PM,,,,,,,,
37,NCT00282789,Not PM,,,,,,,,
37,NCT00284713,Not PM,,,,,,,,
37,NCT00316589,Not PM,,,,,,,,
37,NCT00323973,Not PM,,,,,,,,
37,NCT00333827,Not PM,,,,,,,,
37,NCT00349271,Not PM,,,,,,,,
37,NCT00362739,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT00392951,Not PM,,,,,,,,
37,NCT00399646,Not PM,,,,,,,,
37,NCT00425607,Human PM,Not Disease,Exact,LMNA,,,,,Matches
37,NCT00428103,Not PM,,,,,,,,
37,NCT00437021,Not PM,,,,,,,,
37,NCT00440947,Not PM,,,,,,,,
37,NCT00450580,Not PM,,,,,,,,
37,NCT00454818,Human PM,Exact,Missing Gene,LMNA,,,,,Matches
37,NCT00466713,Not PM,,,,,,,,
37,NCT00468637,Not PM,,,,,,,,
37,NCT00483236,Not PM,,,,,,,,
37,NCT00489216,Not PM,,,,,,,,
37,NCT00504361,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT00513474,Not PM,,,,,,,,
37,NCT00523653,Human PM,Exact,Missing Gene,LMNA,,,,,Matches
37,NCT00544128,Not PM,,,,,,,,
37,NCT00549861,Not PM,,,,,,,,
37,NCT00551824,Not PM,,,,,,,,
37,NCT00557661,Not PM,,,,,,,,
37,NCT00558584,Not PM,,,,,,,,
37,NCT00575211,Human PM,Exact,Missing Gene,LMNA,,,,,Matches
37,NCT00589563,Not PM,,,,,,,,
37,NCT00612911,Not PM,,,,,,,,
37,NCT00615394,Not PM,,,,,,,,
37,NCT00623259,Not PM,,,,,,,,
37,NCT00639717,Not PM,,,,,,,,
37,NCT00655343,Not PM,,,,,,,,
37,NCT00679484,Not PM,,,,,,,,
37,NCT00683124,Human PM,More Specific,Missing Gene,LMNA,,,,,Matches
37,NCT00731016,Human PM,Not Disease,Exact,LMNA,,,,,Matches
37,NCT00743639,Not PM,,,,,,,,
37,NCT00762333,Not PM,,,,,,,,
37,NCT00763607,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT00765518,Not PM,,,,,,,,
37,NCT00770757,Not PM,,,,,,,,
37,NCT00795197,Not PM,,,,,,,,
37,NCT00800657,Not PM,,,,,,,,
37,NCT00819442,Human PM,More General,Missing Gene,LMNA,,,,,Matches
37,NCT00847964,Not PM,,,,,,,,
37,NCT00879034,Human PM,Not Disease,Exact,LMNA,,,,,Matches
37,NCT00898547,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT00898612,Not PM,,,,,,,,
37,NCT00902824,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT00916747,Human PM,Not Disease,Exact,LMNA,,,,,Matches
37,NCT00916903,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT00944229,Not PM,,,,,,,,
37,NCT00957736,Not PM,,,,,,,,
37,NCT00958087,Not PM,,,,,,,,
37,NCT00958971,Human PM,Not Disease,Missing Gene,LMNA,,,,,Excludes
37,NCT01015144,Not PM,,,,,,,,
37,NCT01020968,Not PM,,,,,,,,
37,NCT01030666,Not PM,,,,,,,,
37,NCT01037127,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01038999,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01044745,Not PM,,,,,,,,
37,NCT01082900,Not PM,,,,,,,,
37,NCT01096043,Not PM,,,,,,,,
37,NCT01139086,Not PM,,,,,,,,
37,NCT01144637,Not PM,,,,,,,,
37,NCT01181414,Not PM,,,,,,,,
37,NCT01199731,Not PM,,,,,,,,
37,NCT01206946,Not PM,,,,,,,,
37,NCT01231568,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01290822,Not PM,,,,,,,,
37,NCT01293903,Not PM,,,,,,,,
37,NCT01302171,Not PM,,,,,,,,
37,NCT01304602,Not PM,,,,,,,,
37,NCT01305941,Human PM,Not Disease,Missing Gene,LMNA,,,,,Excludes
37,NCT01306604,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01311791,Not PM,,,,,,,,
37,NCT01324115,Not PM,,,,,,,,
37,NCT01336634,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01337765,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01339052,Not PM,,,,,,,,
37,NCT01340846,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01343498,Not PM,,,,,,,,
37,NCT01350310,Not PM,,,,,,,,
37,NCT01358812,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01362296,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01378572,Not PM,,,,,,,,
37,NCT01403402,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01436656,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01481298,Not PM,,,,,,,,
37,NCT01503671,Not PM,,,,,,,,
37,NCT01508871,Not PM,,,,,,,,
37,NCT01523275,Not PM,,,,,,,,
37,NCT01534897,Human PM,Not Disease,Missing Gene,LMNA,,,,,Not Discussed
37,NCT01564225,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01583114,Human PM,Exact,Missing Gene,LMNA,,,,,Matches
37,NCT01629745,Human PM,Not Disease,Missing Gene,LMNA,,,,,Excludes
37,NCT01636570,Not PM,,,,,,,,
37,NCT01639365,Not PM,,,,,,,,
37,NCT01648296,Not PM,,,,,,,,
37,NCT01670981,Not PM,,,,,,,,
37,NCT01676285,Not PM,,,,,,,,
37,NCT01680965,Not PM,,,,,,,,
37,NCT01682083,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01688466,Not PM,,,,,,,,
37,NCT01719380,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01720888,Not PM,,,,,,,,
37,NCT01724450,Not PM,,,,,,,,
37,NCT01736579,Not PM,,,,,,,,
37,NCT01738451,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01756014,Not PM,,,,,,,,
37,NCT01772381,Not PM,,,,,,,,
37,NCT01787370,Not PM,,,,,,,,
37,NCT01793168,Not PM,,,,,,,,
37,NCT01798992,Not PM,,,,,,,,
37,NCT01817946,Human PM,More General,Missing Gene,LMNA,,,,,Matches
37,NCT01827267,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01827371,Not PM,,,,,,,,
37,NCT01827787,Human PM,Not Disease,Missing Gene,LMNA,,,,,Excludes
37,NCT01857856,Human PM,More General,Missing Gene,LMNA,,,,,Matches
37,NCT01869270,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01873963,Human PM,More General,Missing Variant,LMNA,,,,,Excludes
37,NCT01873976,Not PM,,,,,,,,
37,NCT01904396,Not PM,,,,,,,,
37,NCT01913353,Not PM,,,,,,,,
37,NCT01918215,Not PM,,,,,,,,
37,NCT01940081,Not PM,,,,,,,,
37,NCT01957826,Not PM,,,,,,,,
37,NCT01970449,Not PM,,,,,,,,
37,NCT01972347,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01975701,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT01991301,Not PM,,,,,,,,
37,NCT01992289,Human PM,Not Disease,Missing Gene,LMNA,,,,,Excludes
37,NCT02020954,Not PM,,,,,,,,
37,NCT02033278,Not PM,,,,,,,,
37,NCT02039947,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT02056912,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT02057341,Human PM,Exact,Exact,LMNA,,,,,Matches
37,NCT02083354,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT02103920,Not PM,,,,,,,,
37,NCT02106494,Not PM,,,,,,,,
37,NCT02106988,Not PM,,,,,,,,
37,NCT02109653,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT02111668,Human PM,Not Disease,Missing Gene,LMNA,,,,,Matches
37,NCT02115581,Not PM,,,,,,,,
37,NCT02128009,Human PM,Not Disease,Missing Gene,LMNA,,,,,Excludes
37,NCT02133911,Not PM,,,,,,,,
37,NCT02144285,Not PM,,,,,,,,
37,NCT02148926,Human PM,Exact,Missing Gene,LMNA,,,,,Matches
37,NCT02174263,Not PM,,,,,,,,
37,NCT02175836,Not PM,,,,,,,,
37,NCT02184793,Not PM,,,,,,,,
37,NCT02226679,Not PM,,,,,,,,
37,NCT02248532,Not PM,,,,,,,,
37,NCT02250300,Not PM,,,,,,,,
