trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
44,NCT01117155,Not PM,,,,,,,,,
44,NCT01124669,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01128218,Not PM,,,,,,,,,
44,NCT01132547,Not PM,,,,,,,,,
44,NCT01136967,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01137604,Not PM,,,,,,,,,
44,NCT01138085,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT01143753,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01148966,Not PM,,,,,,,,,
44,NCT01151007,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT01153763,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01164189,Not PM,,,,,,,,,
44,NCT01188096,Not PM,,,,,,,,,
44,NCT01198743,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT01212731,Not PM,,,,,,,,,
44,NCT01229644,Not PM,,,,,,,,,
44,NCT01231568,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01234740,Not PM,,,,,,,,,
44,NCT01240161,Not PM,,,,,,,,,
44,NCT01243372,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01245062,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01251913,Not PM,,,,,,,,,
44,NCT01257594,Not PM,,,,,,,,,
44,NCT01262963,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01266031,Not PM,,,,,,,,,
44,NCT01266967,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01274624,Not PM,,,,,,,,,
44,NCT01280643,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01286753,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01287130,Not PM,,,,,,,,,
44,NCT01295944,Not PM,,,,,,,,,
44,NCT01306045,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT01336634,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01338857,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01340833,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01340846,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01390818,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT01392209,Not PM,,,,,,,,,
44,NCT01393912,Not PM,,,,,,,,,
44,NCT01403311,Not PM,,,,,,,,,
44,NCT01417442,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01434602,Not PM,,,,,,,,,
44,NCT01437618,Human PM,More General,Exact,BRAF,,,,,Excludes,Matches
44,NCT01495988,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01499823,Not PM,,,,,,,,,
44,NCT01514201,Not PM,,,,,,,,,
44,NCT01517776,Not PM,,,,,,,,,
44,NCT01519427,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01524978,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01531361,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01543113,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01547546,Not PM,,,,,,,,,
44,NCT01549392,Not PM,,,,,,,,,
44,NCT01562899,Not PM,,,,,,,,,
44,NCT01574092,Not PM,,,,,,,,,
44,NCT01582997,Not PM,,,,,,,,,
44,NCT01588860,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01596140,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01616199,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01638130,Not PM,,,,,,,,,
44,NCT01673737,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01677741,Human PM,More General,Exact,BRAF,,,,,Excludes,Matches
44,NCT01682187,Not PM,,,,,,,,,
44,NCT01689519,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01701037,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01704703,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01711580,Not PM,,,,,,,,,
44,NCT01713972,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01719380,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01721603,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01723202,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01726738,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01739764,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01740648,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01744860,Not PM,,,,,,,,,
44,NCT01748149,Human PM,More Specific,Exact,BRAF,,,,,Excludes,Matches
44,NCT01750918,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01765088,Not PM,,,,,,,,,
44,NCT01767623,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01777776,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01781026,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT01787500,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01801852,Not PM,,,,,,,,,
44,NCT01801904,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT01804140,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01813214,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01820364,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01827384,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT01837862,Not PM,,,,,,,,,
44,NCT01841463,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01849952,Not PM,,,,,,,,,
44,NCT01870726,Not PM,,,,,,,,,
44,NCT01876212,Not PM,,,,,,,,,
44,NCT01877811,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01897116,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01902173,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01904123,Not PM,,,,,,,,,
44,NCT01907802,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01910181,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01922583,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01923922,Not PM,,,,,,,,,
44,NCT01928940,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01940809,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01941927,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01942993,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01946789,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01947023,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01960023,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01966809,Not PM,,,,,,,,,
44,NCT01967810,Not PM,,,,,,,,,
44,NCT01978236,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01987830,Not PM,,,,,,,,,
44,NCT01989585,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01989598,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02012231,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02022202,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02034110,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02034981,Not PM,,,,,,,,,
44,NCT02038348,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02039947,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02073994,Not PM,,,,,,,,,
44,NCT02094872,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02097225,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02109653,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02119338,Not PM,,,,,,,,,
44,NCT02124772,Human PM,More General,Exact,BRAF,,,,,Excludes,Matches
44,NCT02130466,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02138292,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02142803,Not PM,,,,,,,,,
44,NCT02143999,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02155452,Not PM,,,,,,,,,
44,NCT02164916,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02171286,Not PM,,,,,,,,,
44,NCT02178722,Not PM,,,,,,,,,
44,NCT02186509,Not PM,,,,,,,,,
44,NCT02196181,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02208583,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02221986,Not PM,,,,,,,,,
44,NCT02224781,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02238496,Not PM,,,,,,,,,
44,NCT02251314,Not PM,,,,,,,,,
44,NCT02281760,Human PM,More General,Exact,BRAF,,,,,Excludes,Matches
44,NCT02285439,Human PM,More General,Exact,BRAF,,,,,Excludes,Matches
44,NCT02296996,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02300935,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02303678,Not PM,,,,,,,,,
44,NCT02304809,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02311582,Not PM,,,,,,,,,
44,NCT02314143,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02326779,Not PM,,,,,,,,,
44,NCT02327078,Not PM,,,,,,,,,
44,NCT02327442,Not PM,,,,,,,,,
44,NCT02335918,Not PM,,,,,,,,,
44,NCT02345824,Not PM,,,,,,,,,
44,NCT02348255,Not PM,,,,,,,,,
44,NCT02355535,Not PM,,,,,,,,,
44,NCT02357732,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02367859,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02374242,Not PM,,,,,,,,,
44,NCT02378532,Not PM,,,,,,,,,
44,NCT02388659,Not PM,,,,,,,,,
44,NCT02399943,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02400385,Not PM,,,,,,,,,
44,NCT02404441,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT02410863,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02416232,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02427893,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02428712,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02443948,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT02450149,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02454634,Not PM,,,,,,,,,
44,NCT02455245,Human PM,More Specific,Missing Gene,BRAF,,,,,Excludes,Matches
44,NCT02456701,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02465060,Not PM,,,,,,,,,
44,NCT02473484,Not PM,,,,,,,,,
44,NCT02501551,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT02507583,Not PM,,,,,,,,,
44,NCT02508077,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02510950,Not PM,,,,,,,,,
44,NCT02511288,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT02518256,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT02549833,Not PM,,,,,,,,,
44,NCT02550249,Not PM,,,,,,,,,
44,NCT02558335,Not PM,,,,,,,,,
44,NCT02561533,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02567539,Not PM,,,,,,,,,
44,NCT02573324,Not PM,,,,,,,,,
44,NCT02575261,Not PM,,,,,,,,,
44,NCT02587650,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02590263,Not PM,,,,,,,,,
44,NCT02626364,Not PM,,,,,,,,,
44,NCT02645149,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02663232,Not PM,,,,,,,,,
44,NCT02684058,Human PM,More Specific,Exact,BRAF,,,,,Excludes,Matches
44,NCT02721459,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02723006,Not PM,,,,,,,,,
44,NCT02766270,Not PM,,,,,,,,,
44,NCT02784639,Not PM,,,,,,,,,
44,NCT02827565,Not PM,,,,,,,,,
44,NCT02836548,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02840409,Human PM,More Specific,Missing Gene,BRAF,,,,,Excludes,Matches
44,NCT02854644,Not PM,,,,,,,,,
44,NCT02858921,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02902029,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02915666,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02928224,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02942264,Not PM,,,,,,,,,
44,NCT02949154,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT02961283,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT02968940,Not PM,,,,,,,,,
44,NCT02977689,Not PM,,,,,,,,,
44,NCT02991456,Not PM,,,,,,,,,
44,NCT03018288,Not PM,,,,,,,,,
44,NCT03021057,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT03030066,Not PM,,,,,,,,,
44,NCT03034135,Not PM,,,,,,,,,
44,NCT03048084,Not PM,,,,,,,,,
44,NCT03095248,Not PM,,,,,,,,,
44,NCT03101254,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT03102112,Not PM,,,,,,,,,
45,NCT00001160,Not PM,,,,,,,,,
45,NCT00004074,Human PM,Exact,Missing Gene,BRAF,,,,,Matches,Not Discussed
45,NCT00005842,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Not Discussed
45,NCT00026533,Not PM,,,,,,,,,
45,NCT00054756,Not PM,,,,,,,,,
45,NCT00062348,Not PM,,,,,,,,,
45,NCT00085293,Not PM,,,,,,,,,
45,NCT00095693,Not PM,,,,,,,,,
45,NCT00095836,Not PM,,,,,,,,,
45,NCT00098345,Not PM,,,,,,,,,
45,NCT00098943,Not PM,,,,,,,,,
45,NCT00115895,Not PM,,,,,,,,,
45,NCT00134043,Not PM,,,,,,,,,
45,NCT00162539,Not PM,,,,,,,,,
45,NCT00248170,Not PM,,,,,,,,,
45,NCT00280852,Not PM,,,,,,,,,
45,NCT00316823,Not PM,,,,,,,,,
45,NCT00326495,Human PM,Not Disease,Missing Gene,BRAF,,,,,Matches,Not Discussed
45,NCT00336102,Not PM,,,,,,,,,
45,NCT00342407,Not PM,,,,,,,,,
45,NCT00342446,Not PM,,,,,,,,,
45,NCT00342693,Not PM,,,,,,,,,
45,NCT00373711,Not PM,,,,,,,,,
45,NCT00381641,Not PM,,,,,,,,,
45,NCT00389441,Not PM,,,,,,,,,
45,NCT00390325,Not PM,,,,,,,,,
45,NCT00397384,Not PM,,,,,,,,,
45,NCT00405587,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT00416949,Not PM,,,,,,,,,
45,NCT00435851,Not PM,,,,,,,,,
45,NCT00436215,Not PM,,,,,,,,,
45,NCT00439127,Not PM,,,,,,,,,
45,NCT00451880,Not PM,,,,,,,,,
45,NCT00454077,Not PM,,,,,,,,,
45,NCT00459459,Not PM,,,,,,,,,
45,NCT00459498,Not PM,,,,,,,,,
45,NCT00551486,Not PM,,,,,,,,,
45,NCT00559949,Not PM,,,,,,,,,
45,NCT00571090,Not PM,,,,,,,,,
45,NCT00582712,Not PM,,,,,,,,,
45,NCT00647140,Not PM,,,,,,,,,
45,NCT00673010,Not PM,,,,,,,,,
45,NCT00719615,Not PM,,,,,,,,,
45,NCT00888134,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
45,NCT00897429,Not PM,,,,,,,,,
45,NCT00937417,Not PM,,,,,,,,,
45,NCT00948467,Not PM,,,,,,,,,
45,NCT00970359,Not PM,,,,,,,,,
45,NCT00975897,Not PM,,,,,,,,,
45,NCT01005654,Not PM,,,,,,,,,
45,NCT01037127,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01072175,Human PM,Not Disease,Exact,BRAF,,,,,Not Discussed,Not Discussed
45,NCT01089101,Human PM,Not Disease,Exact,BRAF,,,,,Excludes,Excludes
45,NCT01102127,Not PM,,,,,,,,,
45,NCT01108107,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01109420,Not PM,,,,,,,,,
45,NCT01118065,Not PM,,,,,,,,,
45,NCT01124669,Not PM,,,,,,,,,
45,NCT01136967,Not PM,,,,,,,,,
45,NCT01141309,Not PM,,,,,,,,,
45,NCT01143753,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
45,NCT01143844,Not PM,,,,,,,,,
45,NCT01150318,Not PM,,,,,,,,,
45,NCT01164176,Not PM,,,,,,,,,
45,NCT01208051,Not PM,,,,,,,,,
45,NCT01240590,Not PM,,,,,,,,,
45,NCT01253564,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01262963,Not PM,,,,,,,,,
45,NCT01280643,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01286753,Human PM,More Specific,Exact,BRAF,,,,,Matches,Matches
45,NCT01298570,Not PM,,,,,,,,,
45,NCT01306045,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01308320,Not PM,,,,,,,,,
45,NCT01338857,Not PM,,,,,,,,,
45,NCT01377025,Not PM,,,,,,,,,
45,NCT01378975,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01384669,Not PM,,,,,,,,,
45,NCT01390818,Human PM,Exact,Exact,BRAF,,,,,Matches,Matches
45,NCT01401855,Not PM,,,,,,,,,
45,NCT01403324,Not PM,,,,,,,,,
45,NCT01417442,Human PM,More Specific,Exact,BRAF,,,,,Matches,Matches
45,NCT01428167,Not PM,,,,,,,,,
45,NCT01433809,Not PM,,,,,,,,,
45,NCT01436656,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01495988,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01496313,Not PM,,,,,,,,,
45,NCT01502410,Not PM,,,,,,,,,
45,NCT01519427,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01524978,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01531361,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
45,NCT01534897,Human PM,More Specific,Exact,BRAF,,,,,Matches,Matches
45,NCT01582997,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
45,NCT01584648,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01586520,Not PM,,,,,,,,,
45,NCT01588821,Not PM,,,,,,,,,
45,NCT01588860,Not PM,,,,,,,,,
45,NCT01597908,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01639508,Human PM,Not Disease,Missing Gene,BRAF,,,,,Matches,Not Discussed
45,NCT01659385,Not PM,,,,,,,,,
45,NCT01673737,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01689519,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01700699,Human PM,Exact,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01709292,Not PM,,,,,,,,,
45,NCT01723202,Human PM,Exact,Exact,BRAF,,,,,Matches,Matches
45,NCT01740648,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01741038,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01744769,Not PM,,,,,,,,,
45,NCT01750918,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01757834,Not PM,,,,,,,,,
45,NCT01765569,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01765686,Not PM,,,,,,,,,
45,NCT01774279,Not PM,,,,,,,,,
45,NCT01777776,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01792492,Not PM,,,,,,,,,
45,NCT01802320,Human PM,Not Disease,Missing Gene,BRAF,,,,,Matches,Not Discussed
45,NCT01804140,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01811212,Not PM,,,,,,,,,
45,NCT01813136,Not PM,,,,,,,,,
45,NCT01813214,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01833650,Not PM,,,,,,,,,
45,NCT01834469,Not PM,,,,,,,,,
45,NCT01838031,Not PM,,,,,,,,,
45,NCT01856920,Not PM,,,,,,,,,
45,NCT01897116,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01902173,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
45,NCT01907802,Human PM,More Specific,Exact,BRAF,,,,,Matches,Matches
45,NCT01910181,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01922583,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01928940,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
45,NCT01940809,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01942993,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01943422,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01946789,Human PM,Not Disease,Missing Gene,BRAF,,,,,Matches,Not Discussed
45,NCT01947023,Human PM,Exact,Exact,BRAF,,,,,Matches,Matches
45,NCT01972347,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01978236,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01989585,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01989598,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT01994200,Not PM,,,,,,,,,
45,NCT02012231,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02017080,Not PM,,,,,,,,,
45,NCT02034110,Human PM,More Specific,Exact,BRAF,,,,,Matches,Matches
45,NCT02062697,Not PM,,,,,,,,,
45,NCT02067637,Not PM,,,,,,,,,
45,NCT02083354,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02089542,Not PM,,,,,,,,,
45,NCT02089724,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02091141,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
45,NCT02109653,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02142803,Not PM,,,,,,,,,
45,NCT02143726,Not PM,,,,,,,,,
45,NCT02145143,Human PM,Exact,Exact,BRAF,,,,,Matches,Matches
45,NCT02152995,Human PM,Exact,Missing Gene,BRAF,,,,,Matches,Not Discussed
45,NCT02156362,Not PM,,,,,,,,,
45,NCT02164916,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02171286,Not PM,,,,,,,,,
45,NCT02178722,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02196181,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02224781,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02251314,Not PM,,,,,,,,,
45,NCT02278198,Not PM,,,,,,,,,
45,NCT02281760,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02292732,Not PM,,,,,,,,,
45,NCT02296996,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02300935,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02304250,Not PM,,,,,,,,,
45,NCT02304809,Human PM,Exact,Exact,BRAF,,,,,Matches,Matches
45,NCT02314481,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02323724,Not PM,,,,,,,,,
45,NCT02327078,Not PM,,,,,,,,,
45,NCT02346955,Not PM,,,,,,,,,
45,NCT02352766,Not PM,,,,,,,,,
45,NCT02354690,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02367859,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02374242,Not PM,,,,,,,,,
45,NCT02387645,Not PM,,,,,,,,,
45,NCT02393690,Not PM,,,,,,,,,
45,NCT02404441,Not PM,,,,,,,,,
45,NCT02408887,Not PM,,,,,,,,,
45,NCT02410863,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02413853,Not PM,,,,,,,,,
45,NCT02414750,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02428712,Human PM,More General,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02437227,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02441465,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
45,NCT02450149,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
45,NCT02451553,Not PM,,,,,,,,,
45,NCT02456701,Human PM,Exact,Exact,BRAF,,,,,Matches,Matches
45,NCT02462512,Not PM,,,,,,,,,
45,NCT02465424,Not PM,,,,,,,,,
45,NCT02475213,Not PM,,,,,,,,,
45,NCT02508077,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02516774,Not PM,,,,,,,,,
45,NCT02518256,Not PM,,,,,,,,,
45,NCT02558348,Not PM,,,,,,,,,
45,NCT02561533,Not PM,,,,,,,,,
45,NCT02586337,Not PM,,,,,,,,,
45,NCT02595866,Not PM,,,,,,,,,
45,NCT02597348,Not PM,,,,,,,,,
45,NCT02628067,Not PM,,,,,,,,,
45,NCT02648399,Not PM,,,,,,,,,
45,NCT02665325,Not PM,,,,,,,,,
45,NCT02672358,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02688608,Not PM,,,,,,,,,
45,NCT02721459,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02724176,Not PM,,,,,,,,,
45,NCT02733809,Not PM,,,,,,,,,
45,NCT02736305,Not PM,,,,,,,,,
45,NCT02747888,Not PM,,,,,,,,,
45,NCT02754856,Not PM,,,,,,,,,
45,NCT02773459,Not PM,,,,,,,,,
45,NCT02776969,Not PM,,,,,,,,,
45,NCT02778412,Not PM,,,,,,,,,
45,NCT02784639,Not PM,,,,,,,,,
45,NCT02788669,Not PM,,,,,,,,,
45,NCT02814032,Not PM,,,,,,,,,
45,NCT02827565,Not PM,,,,,,,,,
45,NCT02836548,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02857270,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
45,NCT02860780,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02862470,Not PM,,,,,,,,,
45,NCT02869620,Not PM,,,,,,,,,
45,NCT02870244,Not PM,,,,,,,,,
45,NCT02872259,Human PM,Not Disease,Exact,BRAF,,,,,Matches,Not Discussed
45,NCT02886845,Not PM,,,,,,,,,
